["BTC_BCH","0.06228699","0.06226000","0.06210003","0.09223453","1701.19871289","28127.30367531",0,"0.06447487","0.05595312"]
["ETH_OMG","0.02606989","0.02619145","0.02592092","0.02256156","877.35108823","34162.58381296",0,"0.02749331","0.02501681"]
["BTC_HUC","0.00001247","0.00001224","0.00001201","-0.04224270","1.30079648","105190.89009860",0,"0.00001300","0.00001162"]
["BTC_OMNI","0.00365645","0.00373334","0.00365785","0.04567397","254.26087079","70051.59910551",0,"0.00423158","0.00327937"]
["BTC_NXT","0.00001028","0.00001028","0.00001023","0.01181102","45.04345963","4462633.99306398",0,"0.00001038","0.00000989"]
["BTC_XVC","0.00005130","0.00005205","0.00005131","-0.05000000","23.06354450","448215.03946004",0,"0.00005509","0.00004807"]
["USDT_DASH","278.08906682","279.95403173","278.47890002","-0.02387329","480081.98003317","1699.44404560",0,"287.95810000","278.00000000"]
["XMR_BLK","0.00210632","0.00210632","0.00200632","0.02270387","4.31673561","2097.50966645",0,"0.00211491","0.00197786"]
["XMR_MAID","0.00389928","0.00399175","0.00390112","-0.01265803","14.70964144","3725.37740928",0,"0.00406703","0.00385000"]
["BTC_DCR","0.00528000","0.00531389","0.00528000","0.05955586","95.81854163","17970.02614605",0,"0.00630000","0.00482999"]
["BTC_SBD","0.00017532","0.00017532","0.00017209","0.03924125","3.16656610","18771.57693715",0,"0.00017532","0.00016400"]
["BTC_REP","0.00300339","0.00301083","0.00296723","-0.00578641","11.99069600","3994.76772026",0,"0.00307589","0.00292102"]
["BTC_ZEC","0.04212003","0.04244744","0.04212003","0.10486244","974.04900091","23770.86230605",0,"0.04389380","0.03766315"]
["ETH_BCH","1.22577524","1.22577524","1.20510051","0.07185662","830.79327044","700.73505304",0,"1.26000000","1.13010000"]
["ETH_OMG","0.02606989","0.02619144","0.02592092","0.02256156","877.35108823","34162.58381296",0,"0.02749331","0.02501681"]
["BTC_STORJ","0.00009402","0.00009497","0.00009402","-0.99294677","202.64291460","2087992.57948268",0,"0.03892744","0.00007100"]
["BTC_HUC","0.00001247","0.00001223","0.00001201","-0.04224270","1.30079648","105190.89009860",0,"0.00001300","0.00001162"]
["BTC_XVC","0.00005130","0.00005204","0.00005131","-0.05000000","23.06354450","448215.03946004",0,"0.00005509","0.00004807"]
["USDT_DASH","278.08906682","279.95403173","278.47890001","-0.02387329","480081.98003317","1699.44404560",0,"287.95810000","278.00000000"]
